dengue_total,Year,week_number,tavg,tmin,tmax,prcp,wdir,wspd,pres,tavg_lag1,tavg_lag2,prcp_lag1,prcp_lag2
84,2003,3,26.883333333333336,24.400000000000002,30.133333333333336,17.266666666666666,182.0,11.84,,26.400000000000002,26.95,9.542857142857143,7.3375
89,2003,4,27.214285714285715,24.457142857142856,31.285714285714285,1.8285714285714287,13.0,8.985714285714286,,26.883333333333336,26.400000000000002,17.266666666666666,9.542857142857143
62,2003,5,26.37142857142857,24.285714285714285,29.071428571428573,31.957142857142856,86.0,9.985714285714286,,27.214285714285715,26.883333333333336,1.8285714285714287,17.266666666666666
88,2003,6,26.428571428571427,23.599999999999998,29.914285714285715,4.514285714285714,235.83333333333334,10.942857142857141,,26.37142857142857,27.214285714285715,31.957142857142856,1.8285714285714287
88,2003,7,27.342857142857145,25.314285714285713,30.685714285714287,6.171428571428571,19.8,9.357142857142858,,26.428571428571427,26.37142857142857,4.514285714285714,31.957142857142856
99,2003,8,27.25714285714286,23.95,31.057142857142857,12.228571428571428,15.666666666666666,9.033333333333333,,27.342857142857145,26.428571428571427,6.171428571428571,4.514285714285714
60,2003,9,27.87142857142857,24.771428571428572,32.22857142857143,3.2714285714285714,9.8,9.171428571428573,,27.25714285714286,27.342857142857145,12.228571428571428,6.171428571428571
92,2003,10,27.97142857142857,24.414285714285715,32.528571428571425,11.185714285714285,,5.471428571428571,,27.87142857142857,27.25714285714286,3.2714285714285714,12.228571428571428
85,2003,11,28.099999999999998,25.042857142857144,31.885714285714283,5.8428571428571425,37.5,9.442857142857141,,27.97142857142857,27.87142857142857,11.185714285714285,3.2714285714285714
64,2003,12,28.571428571428573,25.842857142857145,32.516666666666666,1.8857142857142857,41.0,6.9,,28.099999999999998,27.97142857142857,5.8428571428571425,11.185714285714285
97,2003,13,27.82857142857143,25.52857142857143,31.542857142857144,3.3000000000000003,66.0,3.9285714285714284,,28.571428571428573,28.099999999999998,1.8857142857142857,5.8428571428571425
63,2003,14,27.642857142857142,24.599999999999998,32.75714285714286,9.628571428571428,,3.3285714285714287,,27.82857142857143,28.571428571428573,3.3000000000000003,1.8857142857142857
53,2003,15,27.728571428571428,25.12857142857143,31.87142857142857,4.857142857142857,,3.5142857142857147,,27.642857142857142,27.82857142857143,9.628571428571428,3.3000000000000003
75,2003,16,27.62857142857143,25.071428571428573,31.3,2.9285714285714284,,2.857142857142857,,27.728571428571428,27.642857142857142,4.857142857142857,9.628571428571428
36,2003,17,28.485714285714288,25.87142857142857,32.44285714285714,0.37142857142857144,,3.0,,27.62857142857143,27.728571428571428,2.9285714285714284,4.857142857142857
80,2003,18,28.485714285714288,25.67142857142857,31.928571428571427,6.285714285714286,,2.942857142857143,,28.485714285714288,27.62857142857143,0.37142857142857144,2.9285714285714284
95,2003,19,28.3,26.2,32.128571428571426,6.2,,3.316666666666667,,28.485714285714288,28.485714285714288,6.285714285714286,0.37142857142857144
125,2003,20,28.971428571428568,25.728571428571428,32.06666666666667,1.2,,3.1,1009.6500000000001,28.3,28.485714285714288,6.2,6.285714285714286
188,2003,21,30.214285714285715,27.042857142857144,33.57142857142857,0.0,141.0,8.128571428571428,1010.3,28.971428571428568,28.3,1.2,6.2
256,2003,22,29.97142857142857,26.585714285714285,33.42857142857143,3.342857142857143,179.0,7.45,1009.2166666666667,30.214285714285715,28.971428571428568,0.0,1.2
163,2003,23,29.97142857142857,27.25714285714286,33.7,1.5285714285714285,138.6,11.1,1009.4666666666667,29.97142857142857,30.214285714285715,3.342857142857143,0.0
163,2003,24,29.228571428571428,26.557142857142857,32.471428571428575,1.2285714285714284,153.0,8.742857142857144,1009.5714285714286,29.97142857142857,29.97142857142857,1.5285714285714285,3.342857142857143
130,2003,25,28.8,24.914285714285715,32.357142857142854,3.485714285714286,,7.985714285714286,1009.0571428571428,29.228571428571428,29.97142857142857,1.2285714285714284,1.5285714285714285
143,2003,26,27.957142857142856,25.12857142857143,31.785714285714285,1.0999999999999999,,4.871428571428572,1009.8285714285714,28.8,29.228571428571428,3.485714285714286,1.2285714285714284
126,2003,27,27.814285714285713,24.442857142857143,31.385714285714283,7.1571428571428575,156.0,6.228571428571428,1010.0,27.957142857142856,28.8,1.0999999999999999,3.485714285714286
76,2003,28,27.571428571428573,23.728571428571428,30.928571428571427,9.242857142857144,,7.271428571428571,1009.7571428571429,27.814285714285713,27.957142857142856,7.1571428571428575,1.0999999999999999
74,2003,29,28.12857142857143,24.842857142857145,31.583333333333332,6.7,176.33333333333334,8.25,1009.65,27.571428571428573,27.814285714285713,9.242857142857144,7.1571428571428575
59,2003,30,28.957142857142856,26.114285714285717,31.728571428571428,0.07142857142857142,153.83333333333334,12.4,1010.0571428571428,28.12857142857143,27.571428571428573,6.7,9.242857142857144
61,2003,31,28.914285714285715,25.771428571428572,32.385714285714286,4.357142857142857,151.0,9.842857142857143,1010.6,28.957142857142856,28.12857142857143,0.07142857142857142,6.7
60,2003,32,28.67142857142857,25.642857142857142,31.7,10.700000000000001,149.75,10.614285714285714,1009.1714285714286,28.914285714285715,28.957142857142856,4.357142857142857,0.07142857142857142
81,2003,33,27.714285714285715,25.414285714285715,31.285714285714285,7.6,161.66666666666666,8.700000000000001,1009.8166666666666,28.67142857142857,28.914285714285715,10.700000000000001,4.357142857142857
91,2003,34,29.12857142857143,25.82857142857143,32.6,0.4714285714285714,167.25,9.128571428571428,1009.657142857143,27.714285714285715,28.67142857142857,7.6,10.700000000000001
49,2003,35,27.314285714285713,24.650000000000002,31.228571428571428,6.3,,5.966666666666666,1010.8333333333334,29.12857142857143,27.714285714285715,0.4714285714285714,7.6
77,2003,36,28.24285714285714,24.771428571428572,31.571428571428573,9.214285714285714,160.0,7.942857142857143,1010.7714285714285,27.314285714285713,29.12857142857143,6.3,0.4714285714285714
60,2003,37,27.485714285714288,24.614285714285717,30.75714285714286,3.2714285714285714,184.0,5.883333333333333,1010.0666666666666,28.24285714285714,27.314285714285713,9.214285714285714,6.3
76,2003,38,27.0,24.099999999999998,30.82857142857143,8.314285714285713,201.0,4.05,1011.1333333333333,27.485714285714288,28.24285714285714,3.2714285714285714,9.214285714285714
65,2003,39,27.985714285714288,24.957142857142856,31.428571428571427,8.028571428571428,,6.0,1010.0,27.0,27.485714285714288,8.314285714285713,3.2714285714285714
73,2003,40,28.442857142857143,25.24285714285714,31.914285714285715,6.8999999999999995,138.5,6.871428571428572,1008.657142857143,27.985714285714288,27.0,8.028571428571428,8.314285714285713
66,2003,41,26.82857142857143,23.885714285714283,29.642857142857142,21.342857142857145,,5.428571428571429,1010.2857142857143,28.442857142857143,27.985714285714288,6.8999999999999995,8.028571428571428
73,2003,42,27.428571428571427,23.785714285714285,31.099999999999998,7.871428571428572,,4.628571428571428,1010.7428571428571,26.82857142857143,28.442857142857143,21.342857142857145,6.8999999999999995
95,2003,43,28.614285714285717,25.642857142857142,31.857142857142858,2.0714285714285716,,6.014285714285714,1011.0857142857143,27.428571428571427,26.82857142857143,7.871428571428572,21.342857142857145
98,2003,44,26.8,23.583333333333332,31.114285714285717,14.714285714285714,78.0,4.2,1010.0666666666666,28.614285714285717,27.428571428571427,2.0714285714285716,7.871428571428572
93,2003,45,27.542857142857144,24.46666666666667,32.15,2.985714285714286,,4.1000000000000005,1009.8333333333334,26.8,28.614285714285717,14.714285714285714,2.0714285714285716
88,2003,46,27.771428571428572,25.185714285714283,31.842857142857145,4.728571428571429,,3.085714285714286,1009.2833333333333,27.542857142857144,26.8,2.985714285714286,14.714285714285714
57,2003,47,27.142857142857142,24.814285714285713,30.47142857142857,7.414285714285714,,3.0714285714285716,1010.55,27.771428571428572,27.542857142857144,4.728571428571429,2.985714285714286
66,2003,48,26.37142857142857,24.642857142857142,29.5,1.7,338.0,4.6571428571428575,1010.0571428571428,27.142857142857142,27.771428571428572,7.414285714285714,4.728571428571429
94,2003,49,26.928571428571427,24.8,30.24285714285714,2.9285714285714284,357.0,6.228571428571429,1009.5,26.37142857142857,27.142857142857142,1.7,7.414285714285714
82,2003,50,25.957142857142856,24.24285714285714,28.771428571428572,10.542857142857143,348.0,5.083333333333333,1009.9166666666666,26.928571428571427,26.37142857142857,2.9285714285714284,1.7
68,2003,51,26.057142857142857,23.62857142857143,29.414285714285715,21.24285714285714,328.0,6.6000000000000005,1011.5142857142857,25.957142857142856,26.928571428571427,10.542857142857143,2.9285714285714284
50,2003,52,27.12857142857143,24.485714285714288,30.557142857142857,3.3428571428571425,109.0,11.485714285714286,1012.0142857142857,26.057142857142857,25.957142857142856,21.24285714285714,10.542857142857143
80,2004,1,27.625,24.55,31.875,0.0,5.666666666666667,11.375,,27.12857142857143,26.057142857142857,3.3428571428571425,21.24285714285714
82,2004,2,27.342857142857145,24.7,31.142857142857142,5.957142857142856,111.57142857142857,11.12857142857143,,27.625,27.12857142857143,0.0,3.3428571428571425
52,2004,3,27.7,24.866666666666664,31.566666666666666,2.314285714285714,21.166666666666668,13.549999999999999,,27.342857142857145,27.625,5.957142857142856,0.0
79,2004,4,26.17142857142857,23.266666666666666,29.650000000000002,57.471428571428575,149.0,10.25,,27.7,27.342857142857145,2.314285714285714,5.957142857142856
66,2004,5,26.2,23.385714285714283,29.12857142857143,20.071428571428573,333.0,6.242857142857143,,26.17142857142857,27.7,57.471428571428575,2.314285714285714
60,2004,6,27.285714285714285,24.357142857142858,31.2,7.114285714285715,135.0,8.642857142857142,,26.2,26.17142857142857,20.071428571428573,57.471428571428575
61,2004,7,27.7,25.214285714285715,31.5,0.0,69.33333333333333,14.75,,27.285714285714285,26.2,7.114285714285715,20.071428571428573
53,2004,8,27.8,24.885714285714283,32.128571428571426,0.0,16.571428571428573,14.328571428571427,,27.7,27.285714285714285,0.0,7.114285714285715
62,2004,9,28.014285714285712,24.5,32.8,0.0,96.75,10.185714285714285,,27.8,27.7,0.0,0.0
56,2004,10,28.099999999999998,24.957142857142856,32.871428571428574,2.185714285714286,136.66666666666666,8.2,,28.014285714285712,27.8,0.0,0.0
34,2004,11,26.5,23.2,30.74285714285714,28.88571428571429,334.75,6.585714285714286,,28.099999999999998,28.014285714285712,2.185714285714286,0.0
41,2004,12,27.599999999999998,24.314285714285713,31.957142857142856,2.0714285714285716,31.0,6.057142857142858,,26.5,28.099999999999998,28.88571428571429,2.185714285714286
41,2004,13,28.314285714285717,24.75714285714286,32.642857142857146,4.985714285714287,,4.857142857142857,,27.599999999999998,26.5,2.0714285714285716,28.88571428571429
37,2004,14,28.285714285714285,25.7,32.57142857142857,1.2428571428571427,96.0,5.357142857142857,,28.314285714285717,27.599999999999998,4.985714285714287,2.0714285714285716
99,2004,15,28.657142857142855,25.75714285714286,32.65714285714286,1.4571428571428573,,5.057142857142857,,28.285714285714285,28.314285714285717,1.2428571428571427,4.985714285714287
80,2004,16,30.02857142857143,27.099999999999998,34.0,0.0,112.75,9.357142857142858,,28.657142857142855,28.285714285714285,1.4571428571428573,1.2428571428571427
87,2004,17,29.057142857142857,26.314285714285717,33.714285714285715,2.6142857142857143,32.0,6.1571428571428575,,30.02857142857143,28.657142857142855,0.0,1.4571428571428573
135,2004,18,28.7,25.599999999999998,33.128571428571426,3.2285714285714286,,4.542857142857143,,29.057142857142857,30.02857142857143,2.6142857142857143,0.0
116,2004,19,28.514285714285712,25.914285714285715,32.128571428571426,16.0,,4.014285714285714,,28.7,29.057142857142857,3.2285714285714286,2.6142857142857143
91,2004,20,29.957142857142856,27.342857142857145,33.7,0.32857142857142857,123.0,6.542857142857143,,28.514285714285712,28.7,16.0,3.2285714285714286
124,2004,21,29.842857142857145,27.514285714285712,33.31428571428571,0.5857142857142856,,6.185714285714285,,29.957142857142856,28.514285714285712,0.32857142857142857,16.0
144,2004,22,27.67142857142857,25.014285714285712,31.842857142857138,2.442857142857143,,3.585714285714286,,29.842857142857145,29.957142857142856,0.5857142857142856,0.32857142857142857
133,2004,23,28.17142857142857,24.47142857142857,32.042857142857144,6.014285714285714,,4.871428571428572,,27.67142857142857,29.842857142857145,2.442857142857143,0.5857142857142856
154,2004,24,28.942857142857143,24.97142857142857,32.22857142857143,14.185714285714285,159.0,6.6000000000000005,,28.17142857142857,27.67142857142857,6.014285714285714,2.442857142857143
163,2004,25,29.900000000000002,26.900000000000002,33.25714285714286,0.0,157.4,10.799999999999999,,28.942857142857143,28.17142857142857,14.185714285714285,6.014285714285714
163,2004,26,29.17142857142857,26.78333333333333,31.95,0.2857142857142857,163.66666666666666,7.8500000000000005,,29.900000000000002,28.942857142857143,0.0,14.185714285714285
188,2004,27,28.342857142857145,24.928571428571427,32.36666666666667,5.528571428571428,187.0,5.8999999999999995,,29.17142857142857,29.900000000000002,0.2857142857142857,0.0
218,2004,28,26.885714285714283,24.52857142857143,30.542857142857144,2.3,,4.316666666666667,,28.342857142857145,29.17142857142857,5.528571428571428,0.2857142857142857
218,2004,29,27.014285714285712,23.75714285714286,30.571428571428573,9.042857142857143,,3.3857142857142857,,26.885714285714283,28.342857142857145,2.3,5.528571428571428
218,2004,30,28.099999999999998,24.12857142857143,31.214285714285715,3.857142857142857,178.5,9.042857142857143,,27.014285714285712,26.885714285714283,9.042857142857143,2.3
305,2004,31,26.928571428571427,24.7,30.542857142857144,3.6714285714285713,,4.514285714285714,,28.099999999999998,27.014285714285712,3.857142857142857,9.042857142857143
251,2004,32,28.2,25.042857142857144,31.228571428571428,4.314285714285714,158.5,11.571428571428571,,26.928571428571427,28.099999999999998,3.6714285714285713,3.857142857142857
278,2004,33,28.357142857142858,25.857142857142858,31.514285714285712,0.0,158.16666666666666,11.214285714285714,,28.2,26.928571428571427,4.314285714285714,3.6714285714285713
329,2004,34,28.24285714285714,24.842857142857145,32.05714285714286,6.2,162.0,9.4,,28.357142857142858,28.2,0.0,4.314285714285714
274,2004,35,28.671428571428574,25.728571428571428,31.814285714285713,16.4,148.4,10.385714285714286,,28.24285714285714,28.357142857142858,6.2,0.0
308,2004,36,28.657142857142855,26.099999999999998,32.05714285714286,2.0714285714285716,142.4,12.433333333333332,,28.671428571428574,28.24285714285714,16.4,6.2
260,2004,37,28.2,25.342857142857145,32.2,1.45,112.33333333333333,10.071428571428571,,28.657142857142855,28.671428571428574,2.0714285714285716,16.4
326,2004,38,27.414285714285715,24.685714285714287,31.314285714285713,4.357142857142857,,6.55,,28.2,28.657142857142855,1.45,2.0714285714285716
301,2004,39,27.75714285714286,24.857142857142858,32.05714285714286,10.071428571428571,,5.228571428571429,,27.414285714285715,28.2,4.357142857142857,1.45
241,2004,40,27.385714285714283,25.099999999999998,30.614285714285717,1.2428571428571427,,4.114285714285715,,27.75714285714286,27.414285714285715,10.071428571428571,4.357142857142857
269,2004,41,28.885714285714283,25.87142857142857,32.08571428571428,1.3857142857142857,144.5,8.971428571428572,,27.385714285714283,27.75714285714286,1.2428571428571427,10.071428571428571
307,2004,42,28.7,25.266666666666666,33.31666666666667,0.0,,5.533333333333334,,28.885714285714283,27.385714285714283,1.3857142857142857,1.2428571428571427
258,2004,43,26.842857142857145,24.32857142857143,30.599999999999998,8.542857142857143,,2.9,,28.7,28.885714285714283,0.0,1.3857142857142857
255,2004,44,26.8,24.185714285714287,30.842857142857145,7.757142857142857,,3.742857142857143,,26.842857142857145,28.7,8.542857142857143,0.0
190,2004,45,27.285714285714285,24.557142857142857,31.457142857142856,11.828571428571427,,3.0285714285714285,,26.8,26.842857142857145,7.757142857142857,8.542857142857143
261,2004,46,27.47142857142857,25.085714285714285,31.62857142857143,2.085714285714286,,3.0285714285714285,,27.285714285714285,26.8,11.828571428571427,7.757142857142857
314,2004,47,27.557142857142857,24.342857142857145,31.342857142857145,5.328571428571428,174.5,6.457142857142857,,27.47142857142857,27.285714285714285,2.085714285714286,11.828571428571427
297,2004,48,27.099999999999998,24.75714285714286,30.842857142857145,0.8714285714285713,,4.428571428571429,,27.557142857142857,27.47142857142857,5.328571428571428,2.085714285714286
304,2004,49,27.842857142857145,25.314285714285713,31.442857142857143,2.2857142857142856,,5.428571428571429,,27.099999999999998,27.557142857142857,0.8714285714285713,5.328571428571428
326,2004,50,26.25714285714286,24.12857142857143,29.157142857142855,3.1714285714285713,,5.357142857142857,,27.842857142857145,27.099999999999998,2.2857142857142856,0.8714285714285713
288,2004,51,27.385714285714283,24.685714285714287,30.985714285714288,4.128571428571428,9.5,9.028571428571428,,26.25714285714286,27.842857142857145,3.1714285714285713,2.2857142857142856
243,2004,52,27.257142857142856,24.642857142857142,30.785714285714285,0.0,26.0,9.4,,27.385714285714283,26.25714285714286,4.128571428571428,3.1714285714285713
335,2005,53,25.25,23.950000000000003,26.95,24.0,,9.3,,27.257142857142856,27.385714285714283,0.0,4.128571428571428
297,2005,1,26.228571428571428,23.728571428571428,29.099999999999998,16.67142857142857,351.0,7.771428571428571,,25.25,27.257142857142856,24.0,0.0
254,2005,2,26.928571428571427,24.457142857142856,30.157142857142855,4.385714285714285,20.0,11.714285714285714,1010.9799999999999,26.228571428571428,25.25,16.67142857142857,24.0
285,2005,3,26.685714285714283,23.728571428571428,30.557142857142857,0.5857142857142856,23.0,10.228571428571428,1013.3714285714286,26.928571428571427,26.228571428571428,4.385714285714285,16.67142857142857
280,2005,4,27.099999999999998,23.714285714285715,31.8,0.0,17.333333333333332,9.457142857142857,1009.7142857142857,26.685714285714283,26.928571428571427,0.5857142857142856,4.385714285714285
193,2005,5,27.957142857142856,24.87142857142857,32.58571428571428,0.0,23.0,10.471428571428572,1011.3142857142857,27.099999999999998,26.685714285714283,0.0,0.5857142857142856
314,2005,6,28.37142857142857,24.75714285714286,33.17142857142857,0.0,23.4,12.114285714285714,1012.2857142857143,27.957142857142856,27.099999999999998,0.0,0.0
236,2005,7,28.928571428571427,25.442857142857143,33.92857142857143,0.18571428571428572,32.0,9.257142857142856,1010.7285714285715,28.37142857142857,27.957142857142856,0.0,0.0
151,2005,8,28.900000000000002,25.914285714285715,33.642857142857146,0.0,18.333333333333332,8.671428571428573,1011.2857142857143,28.928571428571427,28.37142857142857,0.18571428571428572,0.0
156,2005,9,28.557142857142857,24.728571428571428,33.31428571428571,5.257142857142857,28.0,10.87142857142857,1013.7571428571429,28.900000000000002,28.928571428571427,0.0,0.18571428571428572
99,2005,10,28.32857142857143,24.785714285714285,33.31428571428571,0.35714285714285715,21.0,10.428571428571429,1012.5428571428572,28.557142857142857,28.900000000000002,5.257142857142857,0.0
93,2005,11,29.142857142857142,26.114285714285717,33.800000000000004,0.07142857142857142,26.0,12.528571428571428,1009.8142857142857,28.32857142857143,28.557142857142857,0.35714285714285715,5.257142857142857
132,2005,12,28.771428571428572,25.814285714285713,34.07142857142857,0.14285714285714285,,7.542857142857143,1009.4714285714286,29.142857142857142,28.32857142857143,0.07142857142857142,0.35714285714285715
120,2005,13,27.62857142857143,25.0,31.400000000000002,8.057142857142859,,3.2285714285714286,1009.05,28.771428571428572,29.142857142857142,0.14285714285714285,0.07142857142857142
117,2005,14,27.685714285714287,24.414285714285715,31.685714285714287,9.0,,5.3428571428571425,,27.62857142857143,28.771428571428572,8.057142857142859,0.14285714285714285
134,2005,15,28.52857142857143,25.485714285714288,32.72857142857143,1.3,,5.285714285714286,,27.685714285714287,27.62857142857143,9.0,8.057142857142859
115,2005,16,29.24285714285714,26.32857142857143,33.3,0.2571428571428572,101.0,7.757142857142857,,28.52857142857143,27.685714285714287,1.3,9.0
134,2005,17,30.271428571428572,27.457142857142856,34.857142857142854,0.0,104.5,8.328571428571427,,29.24285714285714,28.52857142857143,0.2571428571428572,1.3
149,2005,18,28.728571428571428,25.542857142857144,33.25714285714286,11.5,,4.314285714285714,1008.1999999999999,30.271428571428572,29.24285714285714,0.0,0.2571428571428572
158,2005,19,28.75714285714286,24.914285714285715,32.0,20.5,,5.614285714285714,1009.5142857142857,28.728571428571428,30.271428571428572,11.5,0.0
163,2005,20,28.185714285714287,24.74285714285714,31.942857142857143,6.314285714285715,,5.957142857142857,1009.8000000000001,28.75714285714286,28.728571428571428,20.5,11.5
139,2005,21,28.428571428571427,25.24285714285714,31.928571428571427,6.200000000000001,127.0,6.2,1009.8142857142857,28.185714285714287,28.75714285714286,6.314285714285715,20.5
212,2005,22,29.32857142857143,26.442857142857143,32.4,2.985714285714286,141.0,5.614285714285714,1008.3285714285714,28.428571428571427,28.185714285714287,6.200000000000001,6.314285714285715
253,2005,23,29.37142857142857,26.728571428571428,32.4,0.4714285714285714,135.5,7.628571428571428,1007.8285714285714,29.32857142857143,28.428571428571427,2.985714285714286,6.200000000000001
315,2005,24,28.671428571428574,25.62857142857143,32.285714285714285,4.542857142857143,,3.0142857142857147,1008.1,29.37142857142857,29.32857142857143,0.4714285714285714,2.985714285714286
385,2005,25,28.514285714285712,25.042857142857144,31.3,3.6714285714285713,,5.557142857142857,1010.1999999999999,28.671428571428574,29.37142857142857,4.542857142857143,0.4714285714285714
354,2005,26,28.585714285714285,25.942857142857143,32.028571428571425,3.1285714285714286,,6.2,1010.3857142857142,28.514285714285712,28.671428571428574,3.6714285714285713,4.542857142857143
351,2005,27,28.557142857142857,25.042857142857144,32.44285714285714,0.7285714285714285,,5.557142857142857,1009.9571428571428,28.585714285714285,28.514285714285712,3.1285714285714286,3.6714285714285713
400,2005,28,27.657142857142855,24.814285714285713,31.385714285714283,4.385714285714286,,3.857142857142857,1010.6,28.557142857142857,28.585714285714285,0.7285714285714285,3.1285714285714286
346,2005,29,27.614285714285717,25.114285714285717,30.52857142857143,2.357142857142857,,4.5285714285714285,1010.1857142857143,27.657142857142855,28.557142857142857,4.385714285714286,0.7285714285714285
328,2005,30,27.957142857142856,23.833333333333332,30.95,7.142857142857143,144.0,5.733333333333333,1009.3333333333334,27.614285714285717,27.657142857142855,2.357142857142857,4.385714285714286
304,2005,31,28.24285714285714,24.52857142857143,31.47142857142857,3.5428571428571423,155.0,5.885714285714286,1010.0,27.957142857142856,27.614285714285717,7.142857142857143,2.357142857142857
409,2005,32,28.614285714285717,26.057142857142857,31.3,1.8857142857142857,172.0,8.671428571428573,1010.0857142857143,28.24285714285714,27.957142857142856,3.5428571428571423,7.142857142857143
485,2005,33,28.12857142857143,25.82857142857143,31.485714285714288,1.1999999999999997,123.0,6.414285714285714,1010.5142857142857,28.614285714285717,28.24285714285714,1.8857142857142857,3.5428571428571423
