adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,week_number,year,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-07-25,2004-07-31,2004,218,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,30,2004,28.099999999999998,24.12857142857143,31.214285714285715,3.857142857142857,,178.5,9.042857142857143,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-08-01,2004-08-07,2004,305,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,31,2004,26.928571428571427,24.7,30.542857142857144,3.6714285714285713,,,4.514285714285714,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-08-08,2004-08-14,2004,251,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,32,2004,28.2,25.042857142857144,31.228571428571428,4.314285714285714,,158.5,11.571428571428571,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-08-15,2004-08-21,2004,278,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,33,2004,28.357142857142858,25.857142857142858,31.514285714285712,0.0,,158.16666666666666,11.214285714285714,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-08-22,2004-08-28,2004,329,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,34,2004,28.24285714285714,24.842857142857145,32.05714285714286,6.2,,162.0,9.4,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-08-29,2004-09-04,2004,274,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,35,2004,28.671428571428574,25.728571428571428,31.814285714285713,16.4,,148.4,10.385714285714286,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-09-05,2004-09-11,2004,308,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,36,2004,28.657142857142855,26.099999999999998,32.05714285714286,2.0714285714285716,,142.4,12.433333333333332,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-09-12,2004-09-18,2004,260,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,37,2004,28.2,25.342857142857145,32.2,1.45,,112.33333333333333,10.071428571428571,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-09-19,2004-09-25,2004,326,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,38,2004,27.414285714285715,24.685714285714287,31.314285714285713,4.357142857142857,,,6.55,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-09-26,2004-10-02,2004,301,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,39,2004,27.75714285714286,24.857142857142858,32.05714285714286,10.071428571428571,,,5.228571428571429,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-10-03,2004-10-09,2004,241,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,40,2004,27.385714285714283,25.099999999999998,30.614285714285717,1.2428571428571427,,,4.114285714285715,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-10-10,2004-10-16,2004,269,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,41,2004,28.885714285714283,25.87142857142857,32.08571428571428,1.3857142857142857,,144.5,8.971428571428572,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-10-17,2004-10-23,2004,307,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,42,2004,28.7,25.266666666666666,33.31666666666667,0.0,,,5.533333333333334,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-10-24,2004-10-30,2004,258,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,43,2004,26.842857142857145,24.32857142857143,30.599999999999998,8.542857142857143,,,2.9,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-10-31,2004-11-06,2004,255,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,44,2004,26.8,24.185714285714287,30.842857142857145,7.757142857142857,,,3.742857142857143,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-11-07,2004-11-13,2004,190,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,45,2004,27.285714285714285,24.557142857142857,31.457142857142856,11.828571428571427,,,3.0285714285714285,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-11-14,2004-11-20,2004,261,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,46,2004,27.47142857142857,25.085714285714285,31.62857142857143,2.085714285714286,,,3.0285714285714285,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-11-21,2004-11-27,2004,314,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,47,2004,27.557142857142857,24.342857142857145,31.342857142857145,5.328571428571428,,174.5,6.457142857142857,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-11-28,2004-12-04,2004,297,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,48,2004,27.099999999999998,24.75714285714286,30.842857142857145,0.8714285714285713,,,4.428571428571429,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-12-05,2004-12-11,2004,304,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,49,2004,27.842857142857145,25.314285714285713,31.442857142857143,2.2857142857142856,,,5.428571428571429,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-12-12,2004-12-18,2004,326,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,50,2004,26.25714285714286,24.12857142857143,29.157142857142855,3.1714285714285713,,,5.357142857142857,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-12-19,2004-12-25,2004,288,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,51,2004,27.385714285714283,24.685714285714287,30.985714285714288,4.128571428571428,,9.5,9.028571428571428,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2004-12-26,2005-01-01,2004,243,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,52,2004,27.257142857142856,24.642857142857142,30.785714285714285,0.0,,26.0,9.4,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-01-02,2005-01-08,2005,335,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,53,2005,25.25,23.950000000000003,26.95,24.0,,,9.3,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-01-09,2005-01-15,2005,297,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,1,2005,26.228571428571428,23.728571428571428,29.099999999999998,16.67142857142857,,351.0,7.771428571428571,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-01-16,2005-01-22,2005,254,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,2,2005,26.928571428571427,24.457142857142856,30.157142857142855,4.385714285714285,,20.0,11.714285714285714,,1010.9799999999999,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-01-23,2005-01-29,2005,285,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,3,2005,26.685714285714283,23.728571428571428,30.557142857142857,0.5857142857142856,,23.0,10.228571428571428,,1013.3714285714286,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-01-30,2005-02-05,2005,280,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,4,2005,27.099999999999998,23.714285714285715,31.8,0.0,,17.333333333333332,9.457142857142857,,1009.7142857142857,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-02-06,2005-02-12,2005,193,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,5,2005,27.957142857142856,24.87142857142857,32.58571428571428,0.0,,23.0,10.471428571428572,,1011.3142857142857,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-02-13,2005-02-19,2005,314,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,6,2005,28.37142857142857,24.75714285714286,33.17142857142857,0.0,,23.4,12.114285714285714,,1012.2857142857143,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-02-20,2005-02-26,2005,236,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,7,2005,28.928571428571427,25.442857142857143,33.92857142857143,0.18571428571428572,,32.0,9.257142857142856,,1010.7285714285715,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-02-27,2005-03-05,2005,151,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,8,2005,28.900000000000002,25.914285714285715,33.642857142857146,0.0,,18.333333333333332,8.671428571428573,,1011.2857142857143,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-03-06,2005-03-12,2005,156,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,9,2005,28.557142857142857,24.728571428571428,33.31428571428571,5.257142857142857,,28.0,10.87142857142857,,1013.7571428571429,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-03-13,2005-03-19,2005,99,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,10,2005,28.32857142857143,24.785714285714285,33.31428571428571,0.35714285714285715,,21.0,10.428571428571429,,1012.5428571428572,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-03-20,2005-03-26,2005,93,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,11,2005,29.142857142857142,26.114285714285717,33.800000000000004,0.07142857142857142,,26.0,12.528571428571428,,1009.8142857142857,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-03-27,2005-04-02,2005,132,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,12,2005,28.771428571428572,25.814285714285713,34.07142857142857,0.14285714285714285,,,7.542857142857143,,1009.4714285714286,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-04-03,2005-04-09,2005,120,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,13,2005,27.62857142857143,25.0,31.400000000000002,8.057142857142859,,,3.2285714285714286,,1009.05,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-04-10,2005-04-16,2005,117,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,14,2005,27.685714285714287,24.414285714285715,31.685714285714287,9.0,,,5.3428571428571425,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-04-17,2005-04-23,2005,134,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,15,2005,28.52857142857143,25.485714285714288,32.72857142857143,1.3,,,5.285714285714286,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-04-24,2005-04-30,2005,115,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,16,2005,29.24285714285714,26.32857142857143,33.3,0.2571428571428572,,101.0,7.757142857142857,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-05-01,2005-05-07,2005,134,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,17,2005,30.271428571428572,27.457142857142856,34.857142857142854,0.0,,104.5,8.328571428571427,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-05-08,2005-05-14,2005,149,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,18,2005,28.728571428571428,25.542857142857144,33.25714285714286,11.5,,,4.314285714285714,,1008.1999999999999,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-05-15,2005-05-21,2005,158,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,19,2005,28.75714285714286,24.914285714285715,32.0,20.5,,,5.614285714285714,,1009.5142857142857,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-05-22,2005-05-28,2005,163,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,20,2005,28.185714285714287,24.74285714285714,31.942857142857143,6.314285714285715,,,5.957142857142857,,1009.8000000000001,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-05-29,2005-06-04,2005,139,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,21,2005,28.428571428571427,25.24285714285714,31.928571428571427,6.200000000000001,,127.0,6.2,,1009.8142857142857,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-06-05,2005-06-11,2005,212,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,22,2005,29.32857142857143,26.442857142857143,32.4,2.985714285714286,,141.0,5.614285714285714,,1008.3285714285714,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-06-12,2005-06-18,2005,253,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,23,2005,29.37142857142857,26.728571428571428,32.4,0.4714285714285714,,135.5,7.628571428571428,,1007.8285714285714,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-06-19,2005-06-25,2005,315,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,24,2005,28.671428571428574,25.62857142857143,32.285714285714285,4.542857142857143,,,3.0142857142857147,,1008.1,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-06-26,2005-07-02,2005,385,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,25,2005,28.514285714285712,25.042857142857144,31.3,3.6714285714285713,,,5.557142857142857,,1010.1999999999999,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-07-03,2005-07-09,2005,354,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,26,2005,28.585714285714285,25.942857142857143,32.028571428571425,3.1285714285714286,,,6.2,,1010.3857142857142,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-07-10,2005-07-16,2005,351,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,27,2005,28.557142857142857,25.042857142857144,32.44285714285714,0.7285714285714285,,,5.557142857142857,,1009.9571428571428,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-07-17,2005-07-23,2005,400,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,28,2005,27.657142857142855,24.814285714285713,31.385714285714283,4.385714285714286,,,3.857142857142857,,1010.6,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-07-24,2005-07-30,2005,346,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,29,2005,27.614285714285717,25.114285714285717,30.52857142857143,2.357142857142857,,,4.5285714285714285,,1010.1857142857143,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-07-31,2005-08-06,2005,328,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,30,2005,27.957142857142856,23.833333333333332,30.95,7.142857142857143,,144.0,5.733333333333333,,1009.3333333333334,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-08-07,2005-08-13,2005,304,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,31,2005,28.24285714285714,24.52857142857143,31.47142857142857,3.5428571428571423,,155.0,5.885714285714286,,1010.0,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-08-14,2005-08-20,2005,409,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,32,2005,28.614285714285717,26.057142857142857,31.3,1.8857142857142857,,172.0,8.671428571428573,,1010.0857142857143,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-08-21,2005-08-27,2005,485,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,33,2005,28.12857142857143,25.82857142857143,31.485714285714288,1.1999999999999997,,123.0,6.414285714285714,,1010.5142857142857,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-08-28,2005-09-03,2005,544,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,34,2005,28.085714285714285,24.885714285714283,31.41428571428571,1.1285714285714286,,,5.285714285714286,,1010.2857142857143,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-09-04,2005-09-10,2005,691,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,35,2005,28.085714285714285,25.685714285714287,31.657142857142855,6.171428571428572,,,7.471428571428571,,1007.9333333333334,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-09-11,2005-09-17,2005,692,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,36,2005,28.914285714285715,25.599999999999998,32.4,3.6285714285714286,,132.0,7.942857142857143,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-09-18,2005-09-24,2005,712,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,37,2005,28.157142857142855,24.542857142857144,31.585714285714285,11.0,,198.0,6.057142857142857,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-09-25,2005-10-01,2005,537,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,38,2005,27.657142857142855,23.957142857142856,31.97142857142857,4.2,,,5.071428571428571,,1011.3166666666666,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-10-02,2005-10-08,2005,466,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,39,2005,28.385714285714283,25.728571428571428,32.31428571428571,0.7285714285714285,,162.0,5.3999999999999995,,1010.6857142857143,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-10-09,2005-10-15,2005,384,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,40,2005,27.928571428571427,24.185714285714287,31.285714285714285,15.642857142857142,,,4.771428571428571,,1009.9857142857143,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-10-16,2005-10-22,2005,357,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,41,2005,27.985714285714288,25.542857142857144,31.657142857142862,0.6142857142857142,,133.0,5.428571428571429,,1009.5857142857143,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-10-23,2005-10-29,2005,331,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,42,2005,27.157142857142855,24.285714285714285,30.771428571428572,17.142857142857142,,,3.6999999999999997,,1010.1857142857143,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-10-30,2005-11-05,2005,212,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,43,2005,27.357142857142858,24.185714285714287,31.542857142857144,11.5,,,4.257142857142857,,1010.2571428571429,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-11-06,2005-11-12,2005,171,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,44,2005,27.714285714285715,24.271428571428572,30.971428571428568,6.828571428571428,,,4.142857142857143,,1010.1428571428571,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-11-13,2005-11-19,2005,142,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,45,2005,28.185714285714287,24.285714285714285,31.885714285714283,9.042857142857143,,,3.9714285714285715,,1010.7428571428571,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-11-20,2005-11-26,2005,139,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,46,2005,27.271428571428572,24.914285714285715,30.942857142857143,23.528571428571432,,,2.8857142857142857,,1009.3857142857142,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-11-27,2005-12-03,2005,122,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,47,2005,26.342857142857145,23.52857142857143,29.12857142857143,9.142857142857142,,,4.128571428571428,,1009.7142857142857,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-12-04,2005-12-10,2005,87,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03,48,2005,27.400000000000002,24.814285714285713,31.357142857142858,2.6857142857142855,,,5.314285714285715,,1008.5333333333333,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-01-01,2006-01-07,2006,82,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04,52,2006,25.875,23.925,28.675,32.912499999999994,,,5.8,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-12-31,2007-01-06,2006,61,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04,52,2006,25.875,23.925,28.675,32.912499999999994,,,5.8,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-01-08,2006-01-14,2006,62,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04,1,2006,26.057142857142857,23.97142857142857,29.25714285714286,19.457142857142856,,,5.128571428571428,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-01-15,2006-01-21,2006,46,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04,2,2006,25.842857142857145,23.45,28.400000000000002,42.02857142857143,,357.0,7.95,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-01-22,2006-01-28,2006,71,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04,3,2006,27.057142857142857,24.485714285714288,31.228571428571428,3.1285714285714286,,,4.371428571428572,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-01-29,2006-02-04,2006,39,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04,4,2006,27.057142857142857,24.62857142857143,30.728571428571428,0.37142857142857144,,65.33333333333333,11.12857142857143,,1010.8666666666667,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-02-05,2006-02-11,2006,74,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04,5,2006,27.357142857142858,24.657142857142855,31.271428571428572,1.2,,12.166666666666666,12.9,,1012.7,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-02-12,2006-02-18,2006,55,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04,6,2006,26.957142857142856,24.071428571428573,30.62857142857143,13.685714285714285,,3.6666666666666665,8.942857142857143,,,
SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-02-19,2006-02-25,2006,74,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04,7,2006,27.97142857142857,25.142857142857142,32.1,0.0,,22.75,10.6,,1010.2333333333332,
